op_index,task_name,task_args,trial,costs,all_cost,best_cost,best_all_cost,cmp
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1251,5.4305941548183254e-05,2.0817325115203857,1.4005570643713947e-05,1.6272737979888916,0.8787426834332156
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1253,5.981409888198757e-05,2.0122785568237305,1.4005570643713947e-05,1.6272737979888916,0.8700985102254954
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1254,2.6443439210061784e-05,1.6548781394958496,1.4005570643713947e-05,1.6272737979888916,0.9431326254248736
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1255,2.6062619021973287e-05,2.080317258834839,1.4005570643713947e-05,1.6272737979888916,0.9444305803547718
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1256,2.8126963792900107e-05,1.7139482498168945,1.4005570643713947e-05,1.6272737979888916,0.937610050862242
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1257,3.6781098332818775e-05,1.7187378406524658,1.4005570643713947e-05,1.6272737979888916,0.9136073603404284
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1258,2.257040457153607e-05,1.6794743537902832,1.4005570643713947e-05,1.6272737979888916,0.9573029709501157
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1259,2.2520511205673758e-05,1.722001075744629,1.4005570643713947e-05,1.6272737979888916,0.9575009847117203
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1260,5.98379040139616e-05,2.139251470565796,1.4005570643713947e-05,1.6272737979888916,0.8700629067761066
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1262,5.4343446275395034e-05,1.7641150951385498,1.4005570643713947e-05,1.6272737979888916,0.8786809102197403
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1263,5.4338163619950346e-05,1.7475159168243408,1.4005570643713947e-05,1.6272737979888916,0.8786896085856343
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1264,6.11125727388535e-05,1.9510178565979004,1.4005570643713947e-05,1.6272737979888916,0.8681768825181393
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1265,4.110178509590901e-05,2.0054945945739746,1.4005570643713947e-05,1.6272737979888916,0.9036693751953494
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1266,1.8357920257663263e-05,1.2126133441925049,1.4005570643713947e-05,1.6272737979888916,0.975786989267363
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1267,1.8350376284055383e-05,1.5725576877593994,1.4005570643713947e-05,1.6272737979888916,0.9758237663592334
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1268,1.8088001560236265e-05,1.5803098678588867,1.4005570643713947e-05,1.6272737979888916,0.9771123479274697
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1269,1.8068546303501945e-05,1.5398240089416504,1.4005570643713947e-05,1.6272737979888916,0.9772086402139495
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1270,3.848434643259784e-05,2.0200414657592773,1.4005570643713947e-05,1.6272737979888916,0.9095569606376054
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1271,2.1861627367825838e-05,1.5861401557922363,1.4005570643713947e-05,1.6272737979888916,0.9601578772404836
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1272,5.982294369706029e-05,2.018141984939575,1.4005570643713947e-05,1.6272737979888916,0.8700852800824841
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1273,2.2524164194421124e-05,1.9586913585662842,1.4005570643713947e-05,1.6272737979888916,0.9574864720750293
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1274,2.2567848682963806e-05,2.102954864501953,1.4005570643713947e-05,1.6272737979888916,0.9573131039635245
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1275,3.793919088319088e-05,2.0874180793762207,1.4005570643713947e-05,1.6272737979888916,0.9108335232416555
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1276,3.770425384249723e-05,2.0580410957336426,1.4005570643713947e-05,1.6272737979888916,0.9113893290002119
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1277,3.6888096322511155e-05,1.9900217056274414,1.4005570643713947e-05,1.6272737979888916,0.913347445276398
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1278,3.682670742559068e-05,2.0501880645751953,1.4005570643713947e-05,1.6272737979888916,0.9134964762937207
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1279,3.6855840209359605e-05,2.0805130004882812,1.4005570643713947e-05,1.6272737979888916,0.9134257210185863
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1280,4.088247473540458e-05,2.0739645957946777,1.4005570643713947e-05,1.6272737979888916,0.904148083712119
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1281,2.3628025593586185e-05,1.6241052150726318,1.4005570643713947e-05,1.6272737979888916,0.9532054593400121
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1282,2.0698334200260077e-05,1.4723680019378662,1.4005570643713947e-05,1.6272737979888916,0.9650504533229273
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1283,2.0701104269721428e-05,1.5458300113677979,1.4005570643713947e-05,1.6272737979888916,0.9650384793668942
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1284,2.505923636899499e-05,1.4494373798370361,1.4005570643713947e-05,1.6272737979888916,0.9479434109575166
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1285,2.5579584928409948e-05,1.8509042263031006,1.4005570643713947e-05,1.6272737979888916,0.9461044711913762
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1286,2.50541436123348e-05,1.465991735458374,1.4005570643713947e-05,1.6272737979888916,0.9479615971038392
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1287,2.2858867119155356e-05,1.3978707790374756,1.4005570643713947e-05,1.6272737979888916,0.956166650175192
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1288,2.2398721539362012e-05,1.3467326164245605,1.4005570643713947e-05,1.6272737979888916,0.9579861845246589
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1289,2.2299005680163125e-05,1.4556372165679932,1.4005570643713947e-05,1.6272737979888916,0.9583854124988102
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1290,2.5585616128057993e-05,1.475853443145752,1.4005570643713947e-05,1.6272737979888916,0.946083376631357
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1291,2.3616024719791185e-05,1.3498387336730957,1.4005570643713947e-05,1.6272737979888916,0.9532509170134248
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1292,2.3617551909216375e-05,1.3236618041992188,1.4005570643713947e-05,1.6272737979888916,0.953245130945531
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1293,2.5238189997040542e-05,1.3991479873657227,1.4005570643713947e-05,1.6272737979888916,0.9473067063008682
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1294,2.5572141913200184e-05,1.300546407699585,1.4005570643713947e-05,1.6272737979888916,0.9461305105365976
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1295,1.8942886438809263e-05,1.7518556118011475,1.4005570643713947e-05,1.6272737979888916,0.9729803306517746
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1296,2.5244319356267533e-05,1.2858672142028809,1.4005570643713947e-05,1.6272737979888916,0.9472849785090072
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1297,2.5578517402440863e-05,1.2500050067901611,1.4005570643713947e-05,1.6272737979888916,0.946108205459281
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1298,2.084183205433536e-05,1.7314903736114502,1.4005570643713947e-05,1.6272737979888916,0.9644322656321671
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1299,2.0906391315652627e-05,1.4765584468841553,1.4005570643713947e-05,1.6272737979888916,0.9641555317409288
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1300,2.0918120474081793e-05,1.3021705150604248,1.4005570643713947e-05,1.6272737979888916,0.9641053463359385
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1301,2.3061980424634844e-05,1.2718579769134521,1.4005570643713947e-05,1.6272737979888916,0.9553751103682214
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1302,2.3058203364373686e-05,1.2456371784210205,1.4005570643713947e-05,1.6272737979888916,0.9553897659929215
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1303,1.889118210336444e-05,1.7550854682922363,1.4005570643713947e-05,1.6272737979888916,0.9732248907691511
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1304,2.170669662330837e-05,1.6006627082824707,1.4005570643713947e-05,1.6272737979888916,0.9607942477338544
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1305,1.7765716538037485e-05,1.6160199642181396,1.4005570643713947e-05,1.6272737979888916,0.9787209886928225
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1306,1.7819838453038674e-05,1.5440595149993896,1.4005570643713947e-05,1.6272737979888916,0.978448818102124
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1307,2.3765416692331383e-05,1.3361237049102783,1.4005570643713947e-05,1.6272737979888916,0.9526866795974758
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1308,2.3841187286291572e-05,1.3274168968200684,1.4005570643713947e-05,1.6272737979888916,0.9524018564339615
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1309,1.887051184982401e-05,1.6602275371551514,1.4005570643713947e-05,1.6272737979888916,0.9733228478486502
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1310,2.3099656467737046e-05,1.2988207340240479,1.4005570643713947e-05,1.6272737979888916,0.9552290522736855
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1311,2.3252991715250072e-05,1.2952725887298584,1.4005570643713947e-05,1.6272737979888916,0.9546370675751445
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1312,2.1694963982774372e-05,1.266465663909912,1.4005570643713947e-05,1.6272737979888916,0.9608426238366609
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1313,3.7150888675162296e-05,1.3186516761779785,1.4005570643713947e-05,1.6272737979888916,0.9127122671411797
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1314,3.71551299830877e-05,1.370743751525879,1.4005570643713947e-05,1.6272737979888916,0.9127020526376742
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1315,3.605446674601994e-05,1.8210268020629883,1.4005570643713947e-05,1.6272737979888916,0.9153927237798262
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1316,3.606474205052006e-05,1.7669267654418945,1.4005570643713947e-05,1.6272737979888916,0.9153672270078675
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1317,2.5633699433174224e-05,1.5778920650482178,1.4005570643713947e-05,1.6272737979888916,0.9459153794022512
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1318,2.5642654064554693e-05,1.571836233139038,1.4005570643713947e-05,1.6272737979888916,0.9458841278183105
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1319,2.3793001078250157e-05,1.3337934017181396,1.4005570643713947e-05,1.6272737979888916,0.9525828843614311
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1320,2.401735691069494e-05,1.2392909526824951,1.4005570643713947e-05,1.6272737979888916,0.9517431150379114
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1321,2.165432237774628e-05,1.6903891563415527,1.4005570643713947e-05,1.6272737979888916,0.9610104000836664
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1322,2.1764331762404407e-05,1.682647705078125,1.4005570643713947e-05,1.6272737979888916,0.9605569852157475
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1323,2.3163254419096537e-05,1.2515411376953125,1.4005570643713947e-05,1.6272737979888916,0.954983042764777
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1324,2.3547280348144754e-05,1.1752407550811768,1.4005570643713947e-05,1.6272737979888916,0.9535117573021276
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1325,2.1691159716758458e-05,1.270371913909912,1.4005570643713947e-05,1.6272737979888916,0.9608583152288844
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1326,1.9845614285714286e-05,1.2993991374969482,1.4005570643713947e-05,1.6272737979888916,0.9688147674889753
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1327,2.0836304332542404e-05,1.592780590057373,1.4005570643713947e-05,1.6272737979888916,0.9644560000912119
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1328,3.757881155840948e-05,1.3724699020385742,1.4005570643713947e-05,1.6272737979888916,0.9116875158659612
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1329,3.761541966724609e-05,1.3392679691314697,1.4005570643713947e-05,1.6272737979888916,0.9116003925785364
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1330,1.904907094911021e-05,1.6721277236938477,1.4005570643713947e-05,1.6272737979888916,0.9724801670549685
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1331,2.1826355660007834e-05,1.238863229751587,1.4005570643713947e-05,1.6272737979888916,0.9603023566763972
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1332,2.956867965284474e-05,1.3997864723205566,1.4005570643713947e-05,1.6272737979888916,0.933137363706847
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1333,2.260137319105394e-05,1.2227811813354492,1.4005570643713947e-05,1.6272737979888916,0.9571802846184729
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1334,2.2586198040076058e-05,1.3415756225585938,1.4005570643713947e-05,1.6272737979888916,0.9572403819913167
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1335,2.1169132117263842e-05,1.331176996231079,1.4005570643713947e-05,1.6272737979888916,0.9630380380297906
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1336,2.1200203708506224e-05,1.2974495887756348,1.4005570643713947e-05,1.6272737979888916,0.9629068019145366
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1337,2.5301261339092874e-05,1.4790403842926025,1.4005570643713947e-05,1.6272737979888916,0.9470833782763434
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1338,2.5289555658483867e-05,1.4597253799438477,1.4005570643713947e-05,1.6272737979888916,0.9471247845773119
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1339,2.289925823432095e-05,1.2030971050262451,1.4005570643713947e-05,1.6272737979888916,0.9560086857896409
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1340,2.2840845064187692e-05,1.231555700302124,1.4005570643713947e-05,1.6272737979888916,0.9562372221575948
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1341,3.675634217877095e-05,1.9528138637542725,1.4005570643713947e-05,1.6272737979888916,0.9136676046639911
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1342,0.0019976652763157893,1.5625808238983154,1.4005570643713947e-05,1.6272737979888916,0.5561690522518291
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1343,0.00023272068214804064,1.3605189323425293,1.4005570643713947e-05,1.6272737979888916,0.7485352666840555
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1344,6.706244973691498e-05,1.672621250152588,1.4005570643713947e-05,1.6272737979888916,0.8598638731974249
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1345,0.00013892120775462963,1.6456971168518066,1.4005570643713947e-05,1.6272737979888916,0.7946993205463363
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1346,0.00010025180099502486,1.2174317836761475,1.4005570643713947e-05,1.6272737979888916,0.82388867930108
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1347,8.916849944050727e-05,1.627887487411499,1.4005570643713947e-05,1.6272737979888916,0.8343715549575011
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1348,2.5917421871623084e-05,1.6909925937652588,1.4005570643713947e-05,1.6272737979888916,0.9449304583912556
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1349,5.4627613908872906e-05,1.276921033859253,1.4005570643713947e-05,1.6272737979888916,0.8782142445336971
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1350,8.109486243206522e-05,1.6515448093414307,1.4005570643713947e-05,1.6272737979888916,0.8428636586503978
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1351,8.788440345821326e-05,1.7204766273498535,1.4005570643713947e-05,1.6272737979888916,0.8356694617338486
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1352,7.809520326557815e-05,2.016402244567871,1.4005570643713947e-05,1.6272737979888916,0.8462361341875467
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1353,8.772627383951062e-05,1.7508342266082764,1.4005570643713947e-05,1.6272737979888916,0.8358306019243671
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1354,4.410001339659503e-05,1.7719838619232178,1.4005570643713947e-05,1.6272737979888916,0.8973694303459885
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1355,2.3961322232134008e-05,1.7185592651367188,1.4005570643713947e-05,1.6272737979888916,0.9519521169427979
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1356,0.004179912472222222,1.6870901584625244,1.4005570643713947e-05,1.6272737979888916,0.49010717772418744
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1357,0.0001817298804347826,1.2788116931915283,1.4005570643713947e-05,1.6272737979888916,0.7706644996974552
6,batch_matmul.cuda,"(('TENSOR', (12, 128, 64), 'float32'), ('TENSOR', (12, 128, 64), 'float32'), (12, 128, 128), None, 0, 1)",1358,3.898972428174235e-05,1.273343563079834,1.4005570643713947e-05,1.6272737979888916,0.9083895935714581
